cik,company_name,sector,feature_year,liabilities_to_assets,operating_cash_flow_to_assets,operating_margin,log_assets,next_year_financial_pressure,outcome_year,outcome_label
0001689923,"ALTERYX, INC.",Technology / Software / Electronics,2021,0.7482296547826827,0.0394820740044308,-0.2541617316534081,21.193074447802296,1.0,2022,Pressure
0001689923,"ALTERYX, INC.",Technology / Software / Electronics,2022,0.8884879058668811,-0.0673268331274192,-0.3513293911059046,21.16620911586242,0.0,2023,No Pressure
0001690820,CARVANA CO.,Consumer / Retail,2021,0.925160370634355,-0.3697790449037776,,22.671316550643382,,2022,Unknown
0001690820,CARVANA CO.,Consumer / Retail,2022,1.1210623131754427,-0.1522189008967578,,22.886358951236826,,2023,Unknown
0001691303,"WARRIOR MET COAL, INC.",Energy / Capital-intensive,2021,0.4044690280294302,0.2400903968075639,0.230125866678751,21.10458236846645,0.0,2022,No Pressure
0001691303,"WARRIOR MET COAL, INC.",Energy / Capital-intensive,2022,0.2862686412618738,0.415120593463324,0.4609228072314518,21.430362766252728,0.0,2023,No Pressure
0001692427,"NCS MULTISTAGE HOLDINGS, INC.",Energy / Capital-intensive,2021,0.2224345687686632,0.0813841559810293,-0.0432060218392938,18.773623739827592,1.0,2022,Pressure
0001692427,"NCS MULTISTAGE HOLDINGS, INC.",Energy / Capital-intensive,2022,0.2116681938542125,-0.010267029343646,-0.014476457283849,18.74709543690189,0.0,2023,No Pressure
0001692787,ALTUS MIDSTREAM CO,Energy / Capital-intensive,2021,0.4752143888396041,0.1215994943960293,0.4084997229433995,21.26830156536072,0.0,2022,No Pressure
0001692787,KINETIK HOLDINGS INC.,Energy / Capital-intensive,2022,0.6160903800878117,0.103553366034254,0.1240133828873744,22.50155346725207,0.0,2023,No Pressure
0001692819,VISTRA CORP.,Energy / Capital-intensive,2021,0.7206481824613415,-0.0069399993262136,-0.1254450608594849,24.11384032833834,0.0,2022,No Pressure
0001692819,VISTRA CORP.,Energy / Capital-intensive,2022,0.8500015249946625,0.0147924482264312,-0.0857371794871794,24.21329793233956,0.0,2023,No Pressure
0001693256,"SELECT ENERGY SERVICES, INC.",Energy / Capital-intensive,2021,0.2683857578257868,-0.0170997019549733,-0.0857157803876435,20.67217462845392,0.0,2022,No Pressure
0001693256,"SELECT ENERGY SERVICES, INC.",Energy / Capital-intensive,2022,0.2773227853225203,0.0271749752423226,0.0282264923382969,20.924452491006303,0.0,2023,No Pressure
0001693317,"CHENIERE CORPUS CHRISTI HOLDINGS, LLC",Energy / Capital-intensive,2021,,0.1034582970066841,0.0478080773213669,23.3453223249543,0.0,2022,No Pressure
0001693317,"CHENIERE CORPUS CHRISTI HOLDINGS, LLC",Energy / Capital-intensive,2022,,0.1105373876458213,-0.158175798355228,23.47609818088426,0.0,2023,No Pressure
0001694028,LIBERTY OILFIELD SERVICES INC.,Energy / Capital-intensive,2021,0.3970387031646624,0.0663839150078896,-0.0733468189423429,21.436539122379983,0.0,2022,No Pressure
0001694028,LIBERTY ENERGY INC.,Energy / Capital-intensive,2022,0.4187323267850238,0.2058920810021382,0.1195137987114711,21.66947724771278,0.0,2023,No Pressure
0001694426,"DELEK US HOLDINGS, INC.",Industrial / Manufacturing,2021,,0.0552021403091557,-0.0122462012358896,22.62954375976569,0.0,2022,No Pressure
0001694426,"DELEK US HOLDINGS, INC.",Industrial / Manufacturing,2022,,0.0519114344302314,0.0241778541722233,22.82652155684756,0.0,2023,No Pressure
0001695295,"HYDROFARM HOLDINGS GROUP, INC.",Consumer / Retail,2021,0.287309170797606,-0.0505665127989928,-0.0056297192440866,20.60812655461744,1.0,2022,Pressure
0001695295,"HYDROFARM HOLDINGS GROUP, INC.",Consumer / Retail,2022,0.3899825475670332,0.0383378170336443,-0.8174025619664385,20.167371368056337,1.0,2023,Pressure
0001696558,"JERASH HOLDINGS (US), INC.",Industrial / Manufacturing,2021,0.1876279612482256,0.1050690612125632,0.0731649762489461,18.26181378494412,0.0,2022,No Pressure
0001696558,"JERASH HOLDINGS (US), INC.",Industrial / Manufacturing,2022,0.18496443348396,0.1290876744084905,0.0319770837884234,18.242980500422043,1.0,2023,Pressure
0001697500,"SOLARIS OILFIELD INFRASTRUCTURE, INC.",Technology / Software / Electronics,2021,0.2667180341831949,0.0405516181998557,-0.0024310724987279,19.8224128303228,0.0,2022,No Pressure
0001697500,"SOLARIS OILFIELD INFRASTRUCTURE, INC.",Technology / Software / Electronics,2022,0.3144283317768323,0.1469942236518972,0.1306354588209559,19.95232142790312,0.0,2023,No Pressure
0001698113,"PARTS ID, INC.",Technology / Software / Electronics,2021,1.2608812209383975,0.164084620739746,-0.0203633847361054,17.777013908379885,1.0,2022,Pressure
0001698113,"PARTS ID, INC.",Technology / Software / Electronics,2022,2.061233239514162,-0.7138489664439436,-0.0458286775902614,17.070089647780915,,2023,Unknown
0001698990,MAGNOLIA OIL & GAS CORP,Energy / Capital-intensive,2021,,0.451398661050115,0.5588106284502913,21.28101817602468,0.0,2022,No Pressure
0001698990,MAGNOLIA OIL & GAS CORP,Energy / Capital-intensive,2022,,0.5040404884581073,0.6336916115911957,21.668177067303468,0.0,2023,No Pressure
0001699039,"RANGER ENERGY SERVICES, INC.",Energy / Capital-intensive,2021,0.3673365555838209,-0.1002289493767489,-0.1381780962128966,19.78957459293597,0.0,2022,No Pressure
0001699039,"RANGER ENERGY SERVICES, INC.",Energy / Capital-intensive,2022,0.3024109014675052,0.1166142557651991,0.0323746918652424,19.75988350015895,0.0,2023,No Pressure
0001699136,"CACTUS, INC.",Technology / Software / Electronics,2021,0.3941082072910705,0.0649225417940326,0.1719764973585749,20.70518129391785,0.0,2022,No Pressure
0001699136,"CACTUS, INC.",Technology / Software / Electronics,2022,0.3650482261085928,0.1053574237462641,0.2538580325377813,20.835608322725623,0.0,2023,No Pressure
0001699150,INGERSOLL RAND INC.,Technology / Software / Electronics,2021,0.4014187205120591,0.0414266389521264,0.1097934942939212,23.44156335456616,0.0,2022,No Pressure
0001699150,INGERSOLL RAND INC.,Technology / Software / Electronics,2022,0.3730690306720213,0.0586080089936949,0.1381437722901137,23.4155863053134,0.0,2023,No Pressure
0001699838,"CONFLUENT, INC.",Technology / Software / Electronics,2021,0.6370553316239309,-0.0448451357369973,-0.8756161953674484,21.57458232653032,1.0,2022,Pressure
0001699838,"CONFLUENT, INC.",Technology / Software / Electronics,2022,0.6718436880157315,-0.0670972843027418,-0.7896215337984517,21.57548684487375,1.0,2023,Pressure
0001701114,"BLUE APRON HOLDINGS, INC.",Consumer / Retail,2021,0.6545061414033301,-0.2113108853460851,-0.1511914910805588,19.26097988893773,1.0,2022,Pressure
0001701114,"BLUE APRON HOLDINGS, INC.",Consumer / Retail,2022,0.8029647894730692,-0.5351520959203468,-0.2371337522657028,18.95800418506767,,2023,Unknown
0001701605,BAKER HUGHES CO,Technology / Software / Electronics,2021,,0.0672368868245156,0.0638962052482684,24.28737540413272,0.0,2022,No Pressure
0001701605,BAKER HUGHES CO,Technology / Software / Electronics,2022,,0.0552353646762821,0.0560124787294384,24.254935771110503,0.0,2023,No Pressure
0001701732,ALTAIR ENGINEERING INC.,Technology / Software / Electronics,2021,0.4721961702950721,0.0529737164470997,0.0231858077827197,20.87450514082859,0.0,2022,No Pressure
0001701732,ALTAIR ENGINEERING INC.,Technology / Software / Electronics,2022,0.5270872173036794,0.0328453157450001,-0.0121229385150143,20.909527953692432,0.0,2023,No Pressure
0001701758,LOVESAC CO,Consumer / Retail,2021,0.5795618159260884,0.0915498453895403,0.077153735456277,19.733272053619388,0.0,2022,No Pressure
0001701758,LOVESAC CO,Consumer / Retail,2022,0.5377152233921934,-0.0511297583565759,0.0598838146252369,19.851121171140065,0.0,2023,No Pressure
0001702744,SIMPLY GOOD FOODS CO,Industrial / Manufacturing,2021,0.4207220776360394,0.0643640511700273,0.1727056034478472,21.44218650963836,0.0,2022,No Pressure
0001702744,SIMPLY GOOD FOODS CO,Industrial / Manufacturing,2022,0.3130406174241936,0.0528299165954,0.1734943243562384,21.462460853977667,0.0,2023,No Pressure
0001703056,ADT INC.,Technology / Software / Electronics,2021,0.8077038295226612,0.097649385880523,0.0028787790570048,23.55024514270216,0.0,2022,No Pressure
0001703056,ADT INC.,Technology / Software / Electronics,2022,0.8079149211162757,0.1056307550708967,0.087603102898843,23.60654723985735,0.0,2023,No Pressure
0001703956,"CONCRETE PUMPING HOLDINGS, INC.",Industrial / Manufacturing,2021,0.6372048721717245,0.0956709328657125,0.1204719323133042,20.49091124519901,0.0,2022,No Pressure
0001703956,"CONCRETE PUMPING HOLDINGS, INC.",Industrial / Manufacturing,2022,0.6570920879019345,0.0864179725044479,0.124874156474587,20.60390668599761,0.0,2023,No Pressure
0001704292,ZAI LAB LTD,Industrial / Manufacturing,2021,0.1428610471342074,-0.3411465903415994,-4.851044958146239,21.19947268699792,1.0,2022,Pressure
0001704292,ZAI LAB LTD,Industrial / Manufacturing,2022,0.1430532561837166,-0.301311324929926,-1.8803803943452384,20.92223144402577,1.0,2023,Pressure
0001704596,"EVO PAYMENTS, INC.",Technology / Software / Electronics,2021,0.7944324834534343,0.0590840003764147,0.1437123095973985,21.28481404284469,0.0,2022,No Pressure
0001704596,"EVO PAYMENTS, INC.",Technology / Software / Electronics,2022,0.7754839279512931,0.0654677284342675,0.1233128698796866,21.635875803507467,,2023,Unknown
0001704711,"FUNKO, INC.",Industrial / Manufacturing,2021,,0.0902963608381576,0.092748129055575,20.690229084672183,1.0,2022,Pressure
0001704711,"FUNKO, INC.",Industrial / Manufacturing,2022,,-0.0367815459906795,-0.0090118287813013,20.81049344147385,1.0,2023,Pressure
0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",Energy / Capital-intensive,2021,0.7056007605053959,0.0941712170670157,0.1581254820493884,21.34261146047965,0.0,2022,No Pressure
0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",Energy / Capital-intensive,2022,0.3817219529344915,0.641737719564156,0.3854305840268852,21.561585946660976,0.0,2023,No Pressure
0001704720,"CANNAE HOLDINGS, INC.",Consumer / Retail,2021,0.1410170711641299,-0.0452745783628136,-0.1798706548100242,22.081572161783228,1.0,2022,Pressure
0001704720,"CANNAE HOLDINGS, INC.",Consumer / Retail,2022,0.1313709806430971,-0.0656215005599104,-0.2183960126869053,21.86286010765609,1.0,2023,Pressure
0001705012,"FAT BRANDS, INC",Consumer / Retail,2021,0.966300061730728,0.0005369943434496,0.0069313010489481,20.96230793473725,1.0,2022,Pressure
0001705012,"FAT BRANDS, INC",Consumer / Retail,2022,1.131193939189139,-0.0390660865422734,-0.0439659745005205,20.91661223043864,0.0,2023,No Pressure
0001705110,ANGI INC.,Technology / Software / Electronics,2021,,0.0030888380466842,-0.0453965082073621,21.42147070630826,0.0,2022,No Pressure
0001705110,ANGI INC.,Technology / Software / Electronics,2022,,0.0141887578114434,-0.0667741990056695,21.369205051525977,1.0,2023,Pressure
0001705873,BERRY CORP (BRY),Energy / Capital-intensive,2021,,0.0840987065381649,,21.099287716820765,,2022,Unknown
0001705873,BERRY CORP (BRY),Energy / Capital-intensive,2022,,0.221296358742635,,21.212477554652786,,2023,Unknown
0001707753,ELASTIC N.V.,Technology / Software / Electronics,2021,0.5367406789344535,0.023166511161439,-0.212786098023136,20.696071398422784,0.0,2022,No Pressure
0001707753,ELASTIC N.V.,Technology / Software / Electronics,2022,0.7471391068766735,0.0034523665327393,-0.2013975374953326,21.219747679380195,0.0,2023,No Pressure
0001707925,LINDE PLC,Industrial / Manufacturing,2021,0.4431591201519514,0.119171619386067,0.1618549670379631,25.125156371561324,0.0,2022,No Pressure
0001707925,LINDE PLC,Industrial / Manufacturing,2022,0.4804413869291219,0.1112757036330312,0.16092195180434,25.1010083076938,0.0,2023,No Pressure
0001708035,ECOVYST INC.,Industrial / Manufacturing,2021,0.6164407040320129,0.0672725361546256,0.0893437674349354,21.38141724721937,0.0,2022,No Pressure
0001708035,ECOVYST INC.,Industrial / Manufacturing,2022,0.6247232102254486,0.0990187062926858,0.1272741017290549,21.356956494977485,0.0,2023,No Pressure
0001708055,RIBBON COMMUNICATIONS INC.,Technology / Software / Electronics,2021,0.6088509850215583,0.01423274719029,-0.1394106445653447,21.02169272728571,1.0,2022,Pressure
0001708055,RIBBON COMMUNICATIONS INC.,Technology / Software / Electronics,2022,0.587096316874329,-0.020997734882491,-0.058948960671416,20.95085071176604,0.0,2023,No Pressure
0001709164,HAMILTON BEACH BRANDS HOLDING CO,Technology / Software / Electronics,2021,0.7326067178382448,0.0466844791165582,0.0479029274264346,19.76224967130688,0.0,2022,No Pressure
0001709164,HAMILTON BEACH BRANDS HOLDING CO,Technology / Software / Electronics,2022,0.6798200282812701,-0.0087877619231263,0.0605258764737912,19.77896136118808,0.0,2023,No Pressure
0001709682,"CUSTOM TRUCK ONE SOURCE, INC.",Technology / Software / Electronics,2021,,0.0517653178406761,-0.0359566946606874,21.71048686931928,0.0,2022,No Pressure
0001709682,"CUSTOM TRUCK ONE SOURCE, INC.",Technology / Software / Electronics,2022,,0.0156448887963155,0.0656721882973976,21.801067070365747,0.0,2023,No Pressure
0001710155,"NATIONAL VISION HOLDINGS, INC.",Industrial / Manufacturing,2021,,0.112920943826477,0.084123537827148,21.553166526471674,0.0,2022,No Pressure
0001710155,"NATIONAL VISION HOLDINGS, INC.",Industrial / Manufacturing,2022,,0.0520232222991333,0.0305549405506321,21.55236161178115,0.0,2023,No Pressure
0001710366,CONSOL ENERGY INC.,Energy / Capital-intensive,2021,0.7385628305544514,0.1187359555036939,,21.66853928321362,,2022,Unknown
0001710366,CONSOL ENERGY INC.,Energy / Capital-intensive,2022,0.5689114350550977,0.2407171781153293,,21.71813740885533,,2023,Unknown
0001710583,"SWITCH, INC.",Technology / Software / Electronics,2021,0.7880363240410359,0.0893522208113566,0.094634698375968,21.794376053862035,,2022,Unknown
0001711269,"EVERGY, INC.",Energy / Capital-intensive,2021,,0.0473939797689381,0.2425224193173071,24.07388896393069,0.0,2022,No Pressure
0001711269,"EVERGY, INC.",Energy / Capital-intensive,2022,,0.0611022756943902,0.2162789506920858,24.107313668821764,0.0,2023,No Pressure
0001712463,RANPAK HOLDINGS CORP.,Industrial / Manufacturing,2021,0.475688149002802,0.0447502884456898,0.0317791091430059,20.916692174296603,1.0,2022,Pressure
0001712463,RANPAK HOLDINGS CORP.,Industrial / Manufacturing,2022,0.4593736215262461,0.0009704455227172,-0.1301684532924961,20.84857602879408,0.0,2023,No Pressure
0001712923,"GREENSKY, INC.",Technology / Software / Electronics,2021,1.0236801372859117,0.5307219287324607,0.3111563212977297,20.89617658482739,,2022,Unknown
0001713683,"ZSCALER, INC.",Technology / Software / Electronics,2021,0.7657300949535154,0.0894920383357599,-0.3087386718169663,21.537581870807664,0.0,2022,No Pressure
0001713683,"ZSCALER, INC.",Technology / Software / Electronics,2022,0.7976110835555916,0.1136428063325525,-0.3001330954969357,21.76448380195004,0.0,2023,No Pressure
0001713952,"VIVINT SMART HOME, INC.",Technology / Software / Electronics,2021,1.6246706308236418,0.0295997886293503,-0.1042579769472241,21.747739178981096,0.0,2022,No Pressure
0001713952,"VIVINT SMART HOME, INC.",Technology / Software / Electronics,2022,1.5913910583899766,0.0136954750008858,0.0425226895850792,21.78054975325387,,2023,Unknown
0001714899,DENALI THERAPEUTICS INC.,Industrial / Manufacturing,2022,0.2861251765118384,-0.1675859206898582,-3.141569014318246,21.10186801304055,1.0,2023,Pressure
0001718227,"CONSTRUCTION PARTNERS, INC.",Industrial / Manufacturing,2021,0.4930710867570851,0.0601274453894026,0.033051181513035,20.50836323677352,0.0,2022,No Pressure
0001718227,"CONSTRUCTION PARTNERS, INC.",Industrial / Manufacturing,2022,0.5838701403259271,0.0150595013696679,0.0272057366130075,20.814495887057948,0.0,2023,No Pressure
0001718512,GATES INDUSTRIAL CORP PLC,Technology / Software / Electronics,2021,0.5378468073808576,0.0507633081109783,0.1393334100851945,22.74255920592272,0.0,2022,No Pressure
0001718512,GATES INDUSTRIAL CORP PLC,Technology / Software / Electronics,2022,0.5211635797319094,0.036959786417487,0.1080411907039558,22.696179515355464,0.0,2023,No Pressure
0001719489,"KALEYRA, INC.",Technology / Software / Electronics,2021,0.7381784289635458,-0.0266053634379159,-0.1231759287963277,19.92137687736185,0.0,2022,No Pressure
0001719489,"KALEYRA, INC.",Technology / Software / Electronics,2022,0.8859641302850289,0.0018639933220413,-0.2579753986225115,19.7294810245959,,2023,Unknown
0001720592,REPAY HOLDINGS CORP,Technology / Software / Electronics,2021,0.4584086883415478,0.0316342437873011,-0.2462668848655847,21.24552923941977,0.0,2022,No Pressure
0001720592,REPAY HOLDINGS CORP,Technology / Software / Electronics,2022,0.4293748463240718,0.0456251536759282,-0.169041675769177,21.20988073261205,0.0,2023,No Pressure
0001720635,NVENT ELECTRIC PLC,Technology / Software / Electronics,2021,0.4659834838047152,0.0798639339352188,0.1443541835905767,22.265323862263138,0.0,2022,No Pressure
0001720635,NVENT ELECTRIC PLC,Technology / Software / Electronics,2022,0.4427603932928073,0.0804944718697727,0.1513922310072189,22.31294992109764,0.0,2023,No Pressure
0001720671,"HASHICORP, INC.",Technology / Software / Electronics,2021,0.2102538993333025,-0.0346220764623462,-0.901938778373222,21.207957936121765,1.0,2022,Pressure
0001720671,"HASHICORP, INC.",Technology / Software / Electronics,2022,0.2597676160998317,-0.0518700025793139,-0.6246981964281587,21.2108269285446,1.0,2023,Pressure
0001721386,LANDSEA HOMES CORP,Industrial / Manufacturing,2021,0.5089765897493035,0.0263924381713675,0.0581371713586578,20.95874420149947,0.0,2022,No Pressure
0001721386,LANDSEA HOMES CORP,Industrial / Manufacturing,2022,0.5068927647143762,0.0111038142417611,0.0748688685186964,21.0882533363656,0.0,2023,No Pressure
0001721741,"LAZYDAYS HOLDINGS, INC.",Consumer / Retail,2021,0.6259869250338047,0.0039691861664336,0.1004770664783878,20.36391302643562,0.0,2022,No Pressure
0001721741,"LAZYDAYS HOLDINGS, INC.",Consumer / Retail,2022,0.6485028613801554,-0.0866238603232384,0.0676093720915686,20.53780094625069,1.0,2023,Pressure
0001721947,JAMF HOLDING CORP.,Technology / Software / Electronics,2021,0.5012050634279461,0.0440179138352629,-0.207981702457504,21.1155916689227,0.0,2022,No Pressure
0001721947,JAMF HOLDING CORP.,Technology / Software / Electronics,2022,0.5414718915858473,0.0588444122488954,-0.2900604875766538,21.14823418178624,0.0,2023,No Pressure
0001722482,"AVANTOR, INC.",Industrial / Manufacturing,2021,0.6979967187634919,0.0686181389056788,0.1316256210990915,23.354953218014565,0.0,2022,No Pressure
0001722482,"AVANTOR, INC.",Industrial / Manufacturing,2022,0.6393871200136658,0.0626545754328112,0.1504445982642031,23.323307575300884,0.0,2023,No Pressure
0001723089,CHAMPIONX CORP,Technology / Software / Electronics,2021,0.5036901282456423,0.092856227443283,,21.985894550256543,,2022,Unknown
0001723089,CHAMPIONX CORP,Technology / Software / Electronics,2022,0.5048786960702091,0.1220257046308424,,21.94335300498465,,2023,Unknown
0001723128,"AMNEAL PHARMACEUTICALS, INC.",Industrial / Manufacturing,2021,,0.0613808690284247,0.0729418069427402,22.09436127768579,0.0,2022,No Pressure
0001723128,"AMNEAL PHARMACEUTICALS, INC.",Industrial / Manufacturing,2022,,0.0171345504391419,-0.0429091119484483,22.05809346785016,0.0,2023,No Pressure
0001724521,"ARCUS BIOSCIENCES, INC.",Industrial / Manufacturing,2021,0.4714171385352579,-0.1609217424734499,0.1416833384698157,21.18819285259244,1.0,2022,Pressure
0001724521,"ARCUS BIOSCIENCES, INC.",Industrial / Manufacturing,2022,,0.3256505576208178,-2.5,21.019659850743707,1.0,2023,Pressure
0001724965,TALOS ENERGY INC.,Energy / Capital-intensive,2021,0.7250799204139056,0.1486864860859869,0.3010076012020505,21.740962676462907,0.0,2022,No Pressure
0001724965,TALOS ENERGY INC.,Energy / Capital-intensive,2022,0.6189216988281666,0.2320450424471641,0.4455980096611339,21.84123163279031,0.0,2023,No Pressure
0001725057,CERIDIAN HCM HOLDING INC.,Technology / Software / Electronics,2021,0.6891658061455165,0.0068097457508861,-0.0346611989845733,22.69264136515224,0.0,2022,No Pressure
0001725057,CERIDIAN HCM HOLDING INC.,Technology / Software / Electronics,2022,0.7335674228262518,0.0167483453746273,-0.0207029369282619,22.792303445037163,0.0,2023,No Pressure
0001725134,"DIGITAL MEDIA SOLUTIONS, INC.",Technology / Software / Electronics,2021,1.1939162418741966,0.0761868843550656,0.0195870868239335,19.323241655733444,1.0,2022,Pressure
0001725134,"DIGITAL MEDIA SOLUTIONS, INC.",Technology / Software / Electronics,2022,1.3693533555378583,-0.0013859495514363,-0.1085701575874093,19.241697699759573,1.0,2023,Pressure
0001726173,BIGLARI HOLDINGS INC.,Consumer / Retail,2021,0.3432147938046975,0.255660717897826,,20.61211861164441,,2022,Unknown
0001726173,BIGLARI HOLDINGS INC.,Consumer / Retail,2022,0.3294080441872647,0.1542896940640261,,20.535096013529813,,2023,Unknown
0001727263,"FRONTDOOR, INC.",Technology / Software / Electronics,2021,,0.1730589335827876,,20.789989469924773,,2022,Unknown
0001727263,"FRONTDOOR, INC.",Technology / Software / Electronics,2022,,0.1312384473197781,,20.80207701829492,,2023,Unknown
0001728688,"I3 VERTICALS, INC.",Technology / Software / Electronics,2021,0.5557057379564283,0.0717612764651733,-5.354178936660063e-05,20.295248325901948,0.0,2022,No Pressure
0001728688,"I3 VERTICALS, INC.",Technology / Software / Electronics,2022,0.6005670429644092,0.059516144107842,-0.0076888712711805,20.462306186846128,0.0,2023,No Pressure
0001730168,BROADCOM INC.,Technology / Software / Electronics,2021,0.6693264522958846,0.182135768161969,0.3103460837887067,25.04832521599227,0.0,2022,No Pressure
0001730168,BROADCOM INC.,Technology / Software / Electronics,2022,0.689975289765048,0.2284809348933091,0.4284251423064181,25.01713043288692,0.0,2023,No Pressure
0001730346,"CHARAH SOLUTIONS, INC.",Energy / Capital-intensive,2021,0.8363038241012243,-0.0295431362919092,0.0359390080451812,19.656463216390435,1.0,2022,Pressure
0001730346,"CHARAH SOLUTIONS, INC.",Energy / Capital-intensive,2022,1.117293814965898,-0.2278410718874707,-0.3738074203440359,19.640161676221883,,2023,Unknown
0001731348,"TILRAY, INC.",Industrial / Manufacturing,2021,0.2589137382948941,-0.0074214628100353,-0.257600592494421,22.519243397671737,1.0,2022,Pressure
0001731348,"TILRAY BRANDS, INC.",Industrial / Manufacturing,2022,0.1850247004694208,-0.0325269638992574,-0.97140069894903,22.41882529743978,0.0,2023,No Pressure
0001732845,WESTROCK CO,Industrial / Manufacturing,2021,,0.0779338422043938,0.0683448824022063,24.09929240840077,0.0,2022,No Pressure
0001732845,WESTROCK CO,Industrial / Manufacturing,2022,,0.0711270704617063,0.0624185543245595,24.069848625370547,0.0,2023,No Pressure
0001733186,"VEONEER, INC.",Industrial / Manufacturing,2021,,-0.1662857142857143,-0.2154496077248038,21.282881625453264,,2022,Unknown
0001733998,NORTHWEST NATURAL HOLDING CO,Energy / Capital-intensive,2021,,0.0394510756767448,0.1895827522082752,22.1255821584727,0.0,2022,No Pressure
0001733998,NORTHWEST NATURAL HOLDING CO,Energy / Capital-intensive,2022,,0.031099802330337,0.1614464892857108,22.28105797203604,0.0,2023,No Pressure
0001734722,"UIPATH, INC.",Technology / Software / Electronics,2021,0.2528846041711209,-0.021366012944858,-0.5614400416025965,21.66812458952636,1.0,2022,Pressure
0001734722,"UIPATH, INC.",Technology / Software / Electronics,2022,0.2979841372094094,-0.0036490852974145,-0.3290093058537797,21.72947259027643,0.0,2023,No Pressure
0001735707,GARRETT MOTION INC.,Industrial / Manufacturing,2021,1.1729490022172948,-0.114560236511456,,21.71873736706456,,2022,Unknown
0001735707,GARRETT MOTION INC.,Industrial / Manufacturing,2022,1.043989381873341,0.1422070534698521,,21.69290774469678,,2023,Unknown
0001736946,"ARLO TECHNOLOGIES, INC.",Technology / Software / Electronics,2021,0.6758122535900314,-0.0667558778669889,-0.1382047493088383,19.66624644845442,1.0,2022,Pressure
0001736946,"ARLO TECHNOLOGIES, INC.",Technology / Software / Electronics,2022,0.6778299859295153,-0.1688531636547992,-0.1159815992202506,19.422051325617936,0.0,2023,No Pressure
0001738177,CAMBIUM NETWORKS CORP,Technology / Software / Electronics,2021,0.5172085694111974,0.1289889265848072,0.1084369994104581,19.26340243965148,1.0,2022,Pressure
0001738177,CAMBIUM NETWORKS CORP,Technology / Software / Electronics,2022,0.4605064907111206,-0.0113336945469119,0.0669587974361651,19.41193794022744,1.0,2023,Pressure
0001738827,"KLX ENERGY SERVICES HOLDINGS, INC.",Energy / Capital-intensive,2022,,0.0336982185018244,0.0415813715455475,19.95948157893341,0.0,2023,No Pressure
0001739104,ELANCO ANIMAL HEALTH INC,Industrial / Manufacturing,2021,0.542680337317236,0.0293029181581022,,23.525595383756297,,2022,Unknown
0001739104,ELANCO ANIMAL HEALTH INC,Industrial / Manufacturing,2022,0.5294687237750952,0.0291782325221096,,23.463525047135192,,2023,Unknown
0001739445,"ARCOSA, INC.",Industrial / Manufacturing,2021,0.3873153288792698,0.0522254634421755,0.0526910233745826,21.8826909653247,0.0,2022,No Pressure
0001739445,"ARCOSA, INC.",Industrial / Manufacturing,2022,0.3461054900317308,0.0521762557624378,0.1556090601034421,21.92941626881947,0.0,2023,No Pressure
0001739566,"UTZ BRANDS, INC.",Industrial / Manufacturing,2021,0.4718371665465298,0.0178132682655302,0.0089488300713213,21.722553432122503,0.0,2022,No Pressure
0001739566,"UTZ BRANDS, INC.",Industrial / Manufacturing,2022,0.4889095278566213,0.0169671795817862,0.003794373903455,21.767198754407588,0.0,2023,No Pressure
0001739936,MOMENTIVE GLOBAL INC.,Technology / Software / Electronics,2021,0.6228695085985675,0.0614592243628208,-0.2536628014403339,20.661309579959788,0.0,2022,No Pressure
0001739936,MOMENTIVE GLOBAL INC.,Technology / Software / Electronics,2022,0.6460430411464473,0.0108633533089347,-0.1691289765177775,20.51273614658317,,2023,Unknown
0001739942,SOLARWINDS CORP,Technology / Software / Electronics,2021,0.522571918482127,0.0246429195219575,-0.045741074708613,22.290240200121225,0.0,2022,No Pressure
0001739942,SOLARWINDS CORP,Technology / Software / Electronics,2022,0.57198424002955,0.0482830344693103,-1.1393058063547536,21.88641852206284,0.0,2023,No Pressure
0001740332,"RESIDEO TECHNOLOGIES, INC.",Consumer / Retail,2021,,0.053818554587391,0.0956209373930892,22.49022018742635,0.0,2022,No Pressure
0001740332,"RESIDEO TECHNOLOGIES, INC.",Consumer / Retail,2022,0.6040394551432597,0.0237983403788946,0.0959183673469387,22.57753051168244,0.0,2023,No Pressure
0001741231,"TATTOOED CHEF, INC.",Industrial / Manufacturing,2021,0.1867433130864031,-0.1919865569365384,-0.1733448905964484,19.403511745877232,1.0,2022,Pressure
0001741231,"TATTOOED CHEF, INC.",Industrial / Manufacturing,2022,0.5755986338837077,-0.3962599452978679,-0.5941999489020435,19.156729360295195,,2023,Unknown
0001742924,LIVENT CORP.,Industrial / Manufacturing,2021,0.3385446985446985,0.0219542619542619,0.0706470028544243,20.90766856077579,0.0,2022,No Pressure
0001742924,LIVENT CORP.,Industrial / Manufacturing,2022,0.30431009545849,0.2192170475363995,0.4038366945400885,21.45284137460202,,2023,Unknown
0001743725,"GRID DYNAMICS HOLDINGS, INC.",Technology / Software / Electronics,2021,0.1155660469229001,0.0700104004767859,0.0002366527830367,19.363492663359114,0.0,2022,No Pressure
0001743725,"GRID DYNAMICS HOLDINGS, INC.",Technology / Software / Electronics,2022,0.1169949361054224,0.0769848180451713,-0.067662537602824,19.834458942956644,0.0,2023,No Pressure
0001743745,"GREENLANE HOLDINGS, INC.",Consumer / Retail,2021,0.3129970226745548,-0.1306034769283517,-0.3174876550644345,19.470897294155,1.0,2022,Pressure
